,repo_id,path,ref,size,technology,id
11603,696977432,chart/templates/disallow-rbac-on-default-serviceaccounts.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,2862,kyverno,696977432
11604,553177213,products/core/kyverno/templates/policies/cleanup-empty-replicasets.yaml,b1435cae27f2cfe8b7e460574b047f6e20ce95ed,2574,kyverno,553177213
11605,190058730,ansible/roles/build-a-backdoor/files/manifests/04-ingress-policies.yaml,90c4602d9a3bee46a34ca338f18b8ceba817b7d2,7763,kyverno,190058730
11606,273075407,policygenerator/policy-sets/community/kyverno/security/input/restrict_secrets_by_name/restrict-secrets-by-name.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,3054,kyverno,273075407
11607,476091798,carvel-packages/installer/bundle/config/ytt/_ytt_lib/packages/educates/_ytt_lib/kyverno-policies/upstream/best-practices/disallow-cri-sock-mount/disallow-cri-sock-mount.yaml,0d28a17f84ebeadf28bc19c0a475786a5cba8769,2069,kyverno,476091798
11608,765668416,charts/sessionspaces/templates/pod-clusterpolicy.yaml,a3d786fa2829c083ffad38584b06f85726e4d9ff,2385,kyverno,765668416
11609,696977432,chart/templates/restrict-capabilities.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,2352,kyverno,696977432
11610,372035867,kubernetes/apps/security/kyverno/policies/gatus-internal.yaml,7f8ece8ca10cd9ad40997b84bcc0fd765b25b002,2622,kyverno,372035867
11611,317986632,karpenter/set-karpenter-non-cpu-limits/set-karpenter-non-cpu-limits.yaml,ebc3671afd88c0a72565788324f033f7e06ffbc7,2178,kyverno,317986632
11612,618226962,kubernetes/apps/kyverno/kyverno/policies/volsync-movers.yaml,6c2585139bdfbaebb5fc31163ee1b8e4b73e03eb,2359,kyverno,618226962
11613,696977432,chart/templates/restrict-group-id.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,4598,kyverno,696977432
11614,696977432,chart/templates/require-non-root-group.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,4345,kyverno,696977432
11615,614078982,generator/templates/manifests/deploykf-dependencies/kyverno/templates/ClusterPolicy-image-pull-secrets.yaml,5631e26721e4bbc2d3e494919330216ee4db28c6,3703,kyverno,614078982
11616,372035867,kubernetes/apps/security/kyverno/policies/gatus-external.yaml,7f8ece8ca10cd9ad40997b84bcc0fd765b25b002,2617,kyverno,372035867
11617,391769041,cluster/apps/kyverno/policies/snapshot-job-controller.yaml,e724a07bd0f3c36025777432a06a01e1acca83df,7236,kyverno,391769041
11618,696977432,chart/templates/disallow-tolerations.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,5674,kyverno,696977432
11619,696977432,chart/templates/disallow-labels.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,2339,kyverno,696977432
11620,148073701,beta/penpot/templates/integrations/postgres.yaml,1f5bb1ce1fff14a0f86d4c457e9678b1df2eafea,2426,kyverno,148073701
11621,588304121,kyverno-policies/verify-slsa-provenance-keyless.yaml,f540c5d245ff91d37e7b4ebcf558d00fa0ecab81,2341,kyverno,588304121
11622,207518853,katalog/kyverno/policies/collection/require-run-as-nonroot.yaml,f97b216758bbcc4a86aefb6546cc1b721aad948e,2132,kyverno,207518853
11623,696977432,chart/templates/restrict-proc-mount.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,2242,kyverno,696977432
11624,696977432,chart/templates/require-annotations.yaml,61c1c72d8967ce18b88265a05ed63b6479c5b06f,2139,kyverno,696977432
11625,821732409,flux/apps/paperless.yaml,2b3f550df91204fe27e8ac9e82d3ec4c71b34a33,8573,kyverno,821732409
11626,148073701,depricated/taiga/templates/integrations/postgres.yaml,1f5bb1ce1fff14a0f86d4c457e9678b1df2eafea,2161,kyverno,148073701
11627,528884267,docs/chaos-engineering/security/security-templates/manifest/kyverno-policies/allow-host-paths-for-litmus-experiments-which-uses-hostPaths.yaml,79d3eac0d564d090768b1592428399eba99646bf,2559,kyverno,528884267
11628,612266272,modules/compute/eks/kyverno-policies/validate/require-emptydir-requests-limits.yaml,40be56503d1857f95c278fb0916c1b8411fb94e6,3042,kyverno,612266272
11629,824555176,startups/enfants-du-spectacle/raw/clusters/ovh-prod/backup-uploads.policy.yaml,91274de275ddffacbe7c4199505c28b0a16488d1,3759,kyverno,824555176
11630,373614328,.archive/kubernetes/apps/kyverno/kyverno/policies/snapshot-cronjob-controller.yaml,8c2ffda687325e38a09e65acd4cddaaf8fd2adc8,6923,kyverno,373614328
11631,433150271,eks-best-practices/allowed-podpriorities.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,3410,kyverno,433150271
11632,349133158,helm/kyverno-policies/templates/best-practices/check-resources-request-and-limits-ratio.yaml,fa31f09f9d7f29e26922be7c6248fbb665c7a6f7,2296,kyverno,349133158
11633,148073701,stable/keycloak/templates/integrations/postgres.yaml,1f5bb1ce1fff14a0f86d4c457e9678b1df2eafea,2382,kyverno,148073701
11634,713137530,platform/policies/security/disallow-selinux.yaml,b9b3875e85cb6b2906abf83dbe3049595d4a89a7,3354,kyverno,713137530
11635,273075407,policygenerator/policy-sets/community/kyverno/best-practises-for-apps/input/deployments/scale_deployment_zero.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,2182,kyverno,273075407
11636,146619803,silta-cluster/docs/kyverno-policies/disallow-privilege-escalation.yaml,1aa9d4234769cca769e35fd6a19c8c2081cb6dd2,2326,kyverno,146619803
11637,349133158,helm/kyverno-policies/templates/best-practices/require-emptydir-requests-and-limits.yaml,fa31f09f9d7f29e26922be7c6248fbb665c7a6f7,2539,kyverno,349133158
11638,494599576,k8s/base/infrastructure/cluster-policies/samples/other/verify-vpa-target/verify-vpa-target.yaml,196f716710962aabeb2a557ef9babc3698f044eb,2837,kyverno,494599576
11639,494599576,k8s/base/infrastructure/cluster-policies/samples/karpenter/set-karpenter-non-cpu-limits/set-karpenter-non-cpu-limits.yaml,196f716710962aabeb2a557ef9babc3698f044eb,2178,kyverno,494599576
11640,433150271,multitenancy/add-roles.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,3347,kyverno,433150271
11641,146619803,silta-cluster/docs/kyverno-policies/restrict-adding-capabilities.yaml,1aa9d4234769cca769e35fd6a19c8c2081cb6dd2,2843,kyverno,146619803
11642,273075407,community/CM-Configuration-Management/policy-kyverno-sync-secrets.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,2642,kyverno,273075407
11643,154894457,demo/mutation/assignimagedemo.yaml,60e896c568131e2144644619d921713e3a91c363,401,gatekeeper,154894457
11644,234632572,embedded_files/enforce-image-tag.yml,3f4946afa05a21e1483a0fc03814b70776ac67b1,179,gatekeeper,234632572
11645,188141007,pfe-adv-sep/lab-02/kubernetes-manifests/allow-myrepo.yaml,16692914e15e5be7a67ac39ea0f9bc54f9a70594,295,gatekeeper,188141007
11646,217173687,policies/opa/gatekeeper/constraints/1-dep-labels-constraint.yaml,5bcc11d080879d97eba9f2622b8d76d7f53edb92,386,gatekeeper,217173687
11647,191437603,mutation/pod-security-policy/read-only-root-filesystem/samples/mutation.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,411,gatekeeper,191437603
11648,188141007,pfe-adv-sep/lab-03/allow-hostpath.yaml,16692914e15e5be7a67ac39ea0f9bc54f9a70594,268,gatekeeper,188141007
11649,284453143,library/modifysets/remove-azure-node-spot-taints.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,382,gatekeeper,284453143
11650,201123926,episodes/14/assets/gatekeeper/constraint-app.yaml,f55e022f2bf7e355ead3d43fac9804ee4c3418ec,274,gatekeeper,201123926
11651,284453143,charts/gatekeeper-library-constraints/generated/remove-azure-node-spot-taints.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,382,gatekeeper,284453143
11653,98492017,built-in-references/Kubernetes/allowed-seccomp-profiles/constraint.yaml,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,300,gatekeeper,98492017
11655,123613440,helm/opapolicies/charts/requiredprobes/templates/requiredprobes-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,335,gatekeeper,123613440
11656,284453143,library/assigns/init-container-read-only-root-fs.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,403,gatekeeper,284453143
11658,217173687,policies/alternative-gatekeeper/policies/constraints/disallowed_tags.yaml,5bcc11d080879d97eba9f2622b8d76d7f53edb92,316,gatekeeper,217173687
11659,429970371,turnkey-opa/opaconstraints/artifacts/proc-mount-custom/proc-mount.yaml,07eca0bbd36de67e157bc96d2e6a86a854f8f827,228,gatekeeper,429970371
11660,529133508,policy-library/policies/constraints/tf_compute_enable_oslogin_project.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,380,gatekeeper,529133508
11661,217173687,policies/alternative-gatekeeper/policies/constraints/psp_host_network.yaml,5bcc11d080879d97eba9f2622b8d76d7f53edb92,307,gatekeeper,217173687
11662,191437603,mutation/pod-security-policy/users/samples/mutation-fsGroup.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,336,gatekeeper,191437603
11663,221338252,policyDefinitions/Kubernetes/do-not-allow-sharing-of-host-process-id-and-ipc-namespaces-in-a-kubernetes-cluster/constraint.yaml,b5833fd03cbaee6051deab81c3a3a87ae09cd982,245,gatekeeper,221338252
11664,386234570,lab4/local/source/policy/privileged/constraint.yaml,0c44a9d7e475fc6214c103cf0ba3d67389b6dc4d,237,gatekeeper,386234570
11665,191437603,artifacthub/library/general/automount-serviceaccount-token/1.0.0/samples/automount-serviceaccount-token/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,260,gatekeeper,191437603
11666,308627472,helmfile.d/charts/gatekeeper/podsecuritypolicies/templates/custom/read-only-root.yaml,0750f248ee31dc507b7bcea3200b1615897cb58e,512,gatekeeper,308627472
11667,529133508,kcc/kcc-policies/constraints/pubsub/gcp_pubsub_topic_encryption.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,270,gatekeeper,529133508
11668,529133508,policy-library/policies/constraints/cmek_settings.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,495,gatekeeper,529133508
11669,217173687,policies/opa/gatekeeper/constraints/3-dep-allowed-registry-constraint.yaml,5bcc11d080879d97eba9f2622b8d76d7f53edb92,383,gatekeeper,217173687
11670,347585116,open-policy-agent/trusted-image-sources/disallowed-registries/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,288,gatekeeper,347585116
11672,191437603,library/pod-security-policy/forbidden-sysctls/samples/psp-forbidden-sysctls/constraint5.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,354,gatekeeper,191437603
11673,571097584,k8s/constraint_PodSecurityStandards.yaml,3e8b6482289465c9ee3749467652370482f966ac,112,gatekeeper,571097584
11674,228668958,tkg/2.1.0/gatekeeper-policies/tkg/repo/constraint.yaml,74442cb467a42345771351752c239b0aa3925bd5,258,gatekeeper,228668958
11675,191437603,library/general/containerrequests/samples/container-must-have-requests/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,241,gatekeeper,191437603
11676,149721171,docs/how-to/webhook/requiredannotations/constraint.yaml,fe21dea5c9a6a52ab2dbc1dcfee33f51a39cc9e0,487,gatekeeper,149721171
11677,529133508,policy-library/policies/constraints/tf_gcp_cloud_armor_rate_limit.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,373,gatekeeper,529133508
11678,123613440,helm/opapolicies/charts/allowedrepos/templates/allowedrepos-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,278,gatekeeper,123613440
11679,529133508,policy-library/policies/constraints/compute_serial_port_block.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,399,gatekeeper,529133508
11680,475550441,pkg/manifests/policy/manifests/k8spspcapabilities.yaml,ea43e56f386929903703a4fd1d078b28dd5d6a64,274,gatekeeper,475550441
11681,123613440,helm/opapolicies/charts/allow-privilege-escalation/templates/allow-privilege-escalation-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,216,gatekeeper,123613440
11682,529133508,policy-library/policies/constraints/apikey_restrictions.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,374,gatekeeper,529133508
11683,123613440,helm/opapolicies/charts/disallowanonymous/templates/disallowanonymous-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,382,gatekeeper,123613440
11684,475550441,pkg/manifests/policy/manifests/k8spspprocmount.yaml,ea43e56f386929903703a4fd1d078b28dd5d6a64,211,gatekeeper,475550441
11685,347585116,open-policy-agent/networking/block-nodeport-services/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,208,gatekeeper,347585116
11686,347585116,open-policy-agent/trusted-image-sources/disallowedtags/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,315,gatekeeper,347585116
11688,335349883,5-hosted-resources/bigquery/constraint.yaml,22f1d51992c32b0a632a9366301f04f9cc6ff513,174,gatekeeper,335349883
11689,123613440,helm/opapolicies/charts/automount-serviceaccount-token/templates/automount-serviceaccount-token-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,260,gatekeeper,123613440
11690,217173687,policies/alternative-gatekeeper/policies/constraints/psp_host_namespaces.yaml,5bcc11d080879d97eba9f2622b8d76d7f53edb92,260,gatekeeper,217173687
11691,123613440,helm/opapolicies/charts/disallowedtags/templates/disallowedtags-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,342,gatekeeper,123613440
11692,347585116,open-policy-agent/authentication-user-management/disallow-anonymous-users/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,324,gatekeeper,347585116
11693,98492017,built-in-references/Kubernetes/container-allowed-ports/constraint.yaml,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,321,gatekeeper,98492017
11694,386234570,lab4/local/source/policy/allowed-repo/constraint.yaml,0c44a9d7e475fc6214c103cf0ba3d67389b6dc4d,281,gatekeeper,386234570
11695,221338252,policyDefinitions/Kubernetes/allowed-external-ips/constraint.yaml,b5833fd03cbaee6051deab81c3a3a87ae09cd982,312,gatekeeper,221338252
11696,221338252,policyDefinitions/Kubernetes/allowed-seccomp-profiles/constraint.yaml,b5833fd03cbaee6051deab81c3a3a87ae09cd982,300,gatekeeper,221338252
11697,273075407,policygenerator/policy-sets/community/gatekeeper/input/pod-deny-host-alias/constraint.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,283,gatekeeper,273075407
11698,284453143,charts/gatekeeper-library-constraints/generated/init-container-read-only-root-fs.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,403,gatekeeper,284453143
11699,317570501,rook/helmfile.d/charts/podsecuritypolicies/templates/custom/read-only-root.yaml,168ae0929dcb24bb1adaa7da478f6c326c6b4718,512,gatekeeper,317570501
11700,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.2.0/samples/psp-forbidden-sysctls/constraint5.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,354,gatekeeper,191437603
11701,228668958,tkg/2.1.0/gatekeeper-policies/tkg2/repo/constraint.yaml,74442cb467a42345771351752c239b0aa3925bd5,258,gatekeeper,228668958
11702,191437603,artifacthub/library/general/containerrequests/1.0.1/samples/container-must-have-requests/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,241,gatekeeper,191437603
11703,727921561,tools/gatekeeper/K8sRequiredLabels.yaml,0d8dc71e09f281351424af9be02adcf9202435e3,223,gatekeeper,727921561
11704,191437603,artifacthub/library/pod-security-policy/proc-mount/1.0.3/samples/psp-proc-mount/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,211,gatekeeper,191437603
11705,191437603,artifacthub/library/pod-security-policy/proc-mount/1.0.1/samples/psp-proc-mount/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,211,gatekeeper,191437603
11706,154894457,config/samples/mutations_v1alpha1_assignmetadata.yaml,60e896c568131e2144644619d921713e3a91c363,143,gatekeeper,154894457
11708,178277843,samples/bigquery_cmek.yaml,4a2abc741583884dd38ca3b9bf2ff5a4d205a609,306,gatekeeper,178277843
11709,98492017,built-in-references/Kubernetes/host-network-ports/constraint.yaml,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,388,gatekeeper,98492017
11710,38730494,eks/demo/.cache/manifests/manifests-7a373809a663ded140f9b70a3e879a39f6e88479/gatekeeper/ns-required-annotations.yaml,d35d64bf421ea65c0e3301e29624ba618e20aa01,438,gatekeeper,38730494
11711,529133508,policy-library/policies/constraints/tf_gcp_cloud_armor_enable_json_parsing.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,407,gatekeeper,529133508
11712,257599209,chapter11/enforce-memory-request/yaml/gatekeeper-policy.yaml,722d5876dae6da10e765c0c5f35334428831291f,208,gatekeeper,257599209
11713,150493079,opa-gatekeeper/all_ns_must_have_gatekeeper.yaml,3f02fc904ea3b6a6eaf6493cc2d6cdca86284287,346,gatekeeper,150493079
11714,178277843,samples/serviceusage_deny_apis.yaml,4a2abc741583884dd38ca3b9bf2ff5a4d205a609,376,gatekeeper,178277843
11715,123613440,helm/opapolicies/charts/httpsonly/templates/httpsonly-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,210,gatekeeper,123613440
11716,347585116,open-policy-agent/authentication-user-management/delete-kubeadmin/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,242,gatekeeper,347585116
11717,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.1.0/samples/psp-forbidden-sysctls/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,369,gatekeeper,191437603
11718,529133508,policy-library/policies/constraints/compute_network_interface.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,409,gatekeeper,529133508
11719,429509802,pkg/safeguards/lib/manifests/v2.0.0/container-allowed-images/constraint.yaml,726483353e778f930cadbb58f23daf795e3ffeaa,263,gatekeeper,429509802
11720,308627472,helmfile.d/charts/gatekeeper/mutations/templates/job-ttl.yaml,0750f248ee31dc507b7bcea3200b1615897cb58e,510,gatekeeper,308627472
11721,650449161,chapter11/defaultUser/addDefaultUser.yaml,7be4e8ded572e7e305ee6456a549ae58224d2e85,417,gatekeeper,650449161
11722,529133508,kcc/kcc-policies/constraints/cloudstorage/gcp_cloudstorage_encryption.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,264,gatekeeper,529133508
11723,191437603,library/general/containerresources/samples/no-enforcements/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,180,gatekeeper,191437603
11724,347585116,open-policy-agent/etcd-security/verify-etcd-encryption/constraint.yaml,78ce28b62e59bfc32547130289e4605814aeb2c4,249,gatekeeper,347585116
11725,429970371,turnkey-opa/opaconstraints/artifacts/allowed-repos-custom/allowed-repos.yaml,07eca0bbd36de67e157bc96d2e6a86a854f8f827,295,gatekeeper,429970371
11726,207518853,katalog/gatekeeper/rules/constraints/must_have_security_controls.yml,f97b216758bbcc4a86aefb6546cc1b721aad948e,372,gatekeeper,207518853
11727,592055205/cks/mock/0,tasks1/k8s-9/scripts/K8sTrustedImages.yaml,b901279eb4ad49b6b5e2f4dc35653e83c1a02518,177,gatekeeper,592055205
11728,191437603,library/general/containerlimits/samples/container-must-have-limits/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,237,gatekeeper,191437603
11729,429970371,turnkey-opa/opaconstraints/artifacts/flexvolume-drivers-custom/flexvolume-drivers.yaml,07eca0bbd36de67e157bc96d2e6a86a854f8f827,300,gatekeeper,429970371
11730,429970371,turnkey-opa/opaconstraints/artifacts/volume-types-custom/volume-types.yaml,07eca0bbd36de67e157bc96d2e6a86a854f8f827,480,gatekeeper,429970371
11731,147495537,prow/cluster/resources/gatekeeper-constraints/workloads/hostNetworkPorts.yaml,7c86151c38015204d80a5ad8daed1fa78fda4a5d,307,gatekeeper,147495537
11732,284453143,library/assigns/container-disallow-privilege-escalation.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,409,gatekeeper,284453143
11733,475550441,pkg/manifests/policy/manifests/k8spspforbiddensysctls.yaml,ea43e56f386929903703a4fd1d078b28dd5d6a64,235,gatekeeper,475550441
11734,98492017,built-in-references/Kubernetes/allowed-external-ips/constraint.yaml,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,308,gatekeeper,98492017
11735,228668958,tkg/2.1.0/gatekeeper-policies/tkg2/psp/constraints/host-network.yaml,74442cb467a42345771351752c239b0aa3925bd5,319,gatekeeper,228668958
11736,191437603,library/pod-security-policy/forbidden-sysctls/samples/psp-forbidden-sysctls/constraint4.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,367,gatekeeper,191437603
11737,429509802,pkg/safeguards/lib/v1.0.0/container-restricted-image-pulls/constraint.yaml,726483353e778f930cadbb58f23daf795e3ffeaa,314,gatekeeper,429509802
11738,588761522,policy/constraints/base/https-only.yaml,48f96e0b37a55dd898ac8fe521bcfd78b012cde6,244,gatekeeper,588761522
11741,123613440,helm/opapolicies/charts/externalip/templates/externalip-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,255,gatekeeper,123613440
11742,191437603,artifacthub/library/general/disallowedrepos/1.0.0/samples/repo-must-not-be-k8s-gcr-io/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,237,gatekeeper,191437603
11743,228668958,tkg/2.1.0/gatekeeper-policies/tkg/psp/mutations/drop-capabilities-init.yaml,74442cb467a42345771351752c239b0aa3925bd5,510,gatekeeper,228668958
11744,429970371,turnkey-opa/opaconstraints/artifacts/app-armor-custom/app-armor.yaml,07eca0bbd36de67e157bc96d2e6a86a854f8f827,246,gatekeeper,429970371
11745,123613440,helm/opapolicies/charts/requiredannotations/templates/requiredannotations-constraint.yaml,ee8fbd80dd3731cacbf30661881c0103beca1608,309,gatekeeper,123613440
11747,173843668,constraint/config/samples/templates_v1alpha1_constrainttemplate.yaml,7a3c70aae2a117fcb0d9329d2b54bcce5c07acef,196,gatekeeper,173843668
11748,529133508,policy-library/policies/constraints/storage_bucket_uniform_level_access.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,474,gatekeeper,529133508
11749,224878780,pkg/operator/controllers/guardrails/policies/gkconstraints/aro-master-toleration-pod-deny.yaml,bf2a3946fa75a5475306e78002aef4ea3e6776e4,242,gatekeeper,224878780
11751,147495537,prow/cluster/resources/gatekeeper-constraints/workloads/selinux.yaml,7c86151c38015204d80a5ad8daed1fa78fda4a5d,285,gatekeeper,147495537
11753,529133508,policy-library/policies/constraints/cloud_nat_logging_enabled.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,472,gatekeeper,529133508
11756,178277843,samples/network_routing.yaml,4a2abc741583884dd38ca3b9bf2ff5a4d205a609,295,gatekeeper,178277843
11757,98492017,built-in-references/Kubernetes/forbidden-sysctl-interfaces/constraint.yaml,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,314,gatekeeper,98492017
11758,529133508,policy-library/policies/constraints/vpc_flow_logs_enabled.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,398,gatekeeper,529133508
11760,356316709,labs/admission/specs/opa-gatekeeper/constraints/requiredLabels.yaml,8b5b4d1ac175996ff66d1681c038f13dfdef1a3e,463,gatekeeper,356316709
11761,191437603,artifacthub/library/general/uniqueserviceselector/1.0.0/samples/unique-service-selector/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,161,gatekeeper,191437603
11762,273075407,policygenerator/policy-sets/community/gatekeeper/input/container-deny-added-caps/constraint.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,295,gatekeeper,273075407
11763,313927079,course-content/opa/namespace-labels/all_ns_must_have_cks.yaml,47d70641cae350e75948289327b72a6becae01ae,218,gatekeeper,313927079
11764,191437603,artifacthub/library/general/externalip/1.0.0/samples/allowed-ip/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,227,gatekeeper,191437603
11765,191437603,library/pod-security-policy/host-filesystem/samples/no-host-paths/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,178,gatekeeper,191437603
11766,221338252,policyDefinitions/Kubernetes/host-network-ports/constraint.yaml,b5833fd03cbaee6051deab81c3a3a87ae09cd982,388,gatekeeper,221338252
11767,529133508,policy-library/policies/constraints/serviceusage_deny_apis.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,376,gatekeeper,529133508
11768,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.1.2/samples/psp-forbidden-sysctls/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,369,gatekeeper,191437603
11769,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.1.3/samples/psp-forbidden-sysctls/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,369,gatekeeper,191437603
11770,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.1.1/samples/psp-forbidden-sysctls/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,369,gatekeeper,191437603
11771,529133508,policy-library/policies/constraints/tf_compute_network_interface.yaml,332155dc58118c7b9a3e9f01cb7a4a446e71444a,409,gatekeeper,529133508
11772,429509802,pkg/safeguards/lib/manifests/v1.0.0/container-allowed-images/constraint.yaml,726483353e778f930cadbb58f23daf795e3ffeaa,263,gatekeeper,429509802
11773,191437603,artifacthub/library/general/containerresources/1.0.0/samples/no-enforcements/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,180,gatekeeper,191437603
11774,191437603,artifacthub/library/general/containerresources/1.0.1/samples/no-enforcements/constraint.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,180,gatekeeper,191437603
11775,592055205,tasks/cks/mock/02/k8s-9/scripts/K8sTrustedImages.yaml,b901279eb4ad49b6b5e2f4dc35653e83c1a02518,177,gatekeeper,592055205
11776,592055205,tasks/cks/labs/07/k8s-1/scripts/K8sTrustedImages.yaml,b901279eb4ad49b6b5e2f4dc35653e83c1a02518,177,gatekeeper,592055205
11777,558915653,dash/backend/src/gatekeeper-templates/general/containerlimits/samples/container-must-have-limits/constraint.yaml,2bc394b5db0d00e3a5784d388ba26be6451ff9c0,237,gatekeeper,558915653
11778,284453143,charts/gatekeeper-library-constraints/generated/container-disallow-privilege-escalation.yaml,4576090c506db3aa2efd6abe6fed532d7bf1215b,409,gatekeeper,284453143
11779,191437603,artifacthub/library/pod-security-policy/forbidden-sysctls/1.2.0/samples/psp-forbidden-sysctls/constraint4.yaml,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,367,gatekeeper,191437603
11780,356316709,labs/admission/specs/opa-gatekeeper/constraints/resourceLimits.yaml,8b5b4d1ac175996ff66d1681c038f13dfdef1a3e,211,gatekeeper,356316709
11781,273075407,policygenerator/policy-sets/community/gatekeeper/input/pod-deny-host-pid/constraint.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,279,gatekeeper,273075407
11782,273075407,policygenerator/policy-sets/community/gatekeeper/input/container-deny-escalation/constraint.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,297,gatekeeper,273075407
11783,228668958,tkg/2.1.0/gatekeeper-policies/tkg2/psp/mutations/drop-capabilities-init.yaml,74442cb467a42345771351752c239b0aa3925bd5,510,gatekeeper,228668958
11784,273075407,policygenerator/policy-sets/community/gatekeeper/input/container-deny-no-resource-constraints/constraint.yaml,b2f785bbb4f8801a74f644722bdb0e672c8d02c7,329,gatekeeper,273075407
11785,221338252,policyDefinitions/Kubernetes/forbidden-sysctl-interfaces/constraint.yaml,b5833fd03cbaee6051deab81c3a3a87ae09cd982,314,gatekeeper,221338252
